snapshot_date,store_id,product_id,sku,stock_level,incoming_qty,reserved_qty
2025-07-10,STORE_001,8c85212d-f4a5-4b2a-be7d-cfab61563573,MSBE00713,12,2,0
2025-07-10,STORE_001,809c590f-e976-40fd-a7eb-bbc1e92d1b8f,MSHO00097,23,1,3
2025-07-10,STORE_001,bb5746a1-0050-4fa0-b90a-6d2abac84967,MSFO00247,13,2,0
2025-07-10,STORE_001,08c225ca-397a-4f3d-afcb-00d14374c036,MSFO00885,17,2,1
2025-07-10,STORE_001,bb5dd723-7eda-4416-9fd7-d54c1546cd1a,MSME00465,16,1,0
2025-07-10,STORE_001,c42132f7-4702-4a07-8b50-73a70ae0ac99,MSHO00926,16,0,0
2025-07-10,STORE_001,4cbf954d-0b8f-4d18-8025-f40e3d69615c,MSFO00854,16,1,0
2025-07-10,STORE_001,2265b5ac-36ea-4f88-b244-84d0bd76fcd9,MSHO00103,16,1,1
2025-07-10,STORE_001,13c09e60-1885-4add-83c3-aad634032882,MSFO00313,14,0,1
2025-07-10,STORE_001,c54fbb5a-77ee-4fbb-990c-3ec05d9d9189,MSHO00305,13,2,1
2025-07-10,STORE_001,bb0bdcfa-8017-4acd-a5b1-1959dc738fe6,MSWO00434,34,0,1
2025-07-10,STORE_001,b5ab9cd5-4e6d-450d-b379-2410ded4bfe9,MSBE00625,19,0,1
2025-07-10,STORE_001,e5485a90-c1c8-4167-9016-d06cd1250fdd,MSBE00598,23,0,1
2025-07-10,STORE_001,40f0a470-fd69-47cc-b7c0-49b75349b6c9,MSME00082,20,2,2
2025-07-10,STORE_001,b17032b7-5498-4fdf-a47d-56a4b50056c1,MSFO00492,28,2,3
2025-07-10,STORE_001,043ecad6-edc2-46b0-8b3e-3b4d99cfdf6d,MSME00881,17,1,3
2025-07-10,STORE_001,b4215acd-1222-4be2-b95b-47db3c007d1e,MSME00816,18,0,1
2025-07-10,STORE_001,3cc14be0-bc10-44f5-bf48-47280fec133a,MSBE00998,19,3,0
2025-07-10,STORE_001,95815e91-f5f9-4234-881b-5bf4487ee4a9,MSBE00085,29,3,1
2025-07-10,STORE_001,3fd3b6c6-c143-44fb-9507-e7cbf614db3f,MSFO00880,30,0,2
2025-07-10,STORE_001,7c0c8d35-5089-4a14-9e91-6ef86bed8070,MSFO00069,30,2,0
2025-07-10,STORE_001,31f32ac7-c92e-4d48-8148-4f51a31d3455,MSWO00727,28,0,3
2025-07-10,STORE_001,3900ba0e-2758-45ed-89e2-87b7929ec320,MSHO00509,20,2,0
2025-07-10,STORE_001,fd730f8a-ebc9-46f5-85d7-5e366aefa234,MSFO00147,16,2,1
2025-07-10,STORE_001,18b42f02-16c2-4dcc-a637-0307fcfa4821,MSHO00219,15,2,0
2025-07-10,STORE_001,c70b6762-97d3-44b0-a6d3-658cdd1a8161,MSBE00193,16,1,1
2025-07-10,STORE_001,6de777f6-4a01-4144-93d1-fb11bedeb0b2,MSFO00081,19,1,5
2025-07-10,STORE_001,66043620-d9b5-4e65-be92-0d956305ea6e,MSHO00744,23,2,1
2025-07-10,STORE_001,fc3b5de9-f127-45ee-8130-f304d6e4e7af,MSME00500,28,0,4
2025-07-10,STORE_001,6ab9a3bc-67f6-4edc-882a-62598924fd6c,MSWO00398,15,0,0
2025-07-10,STORE_001,510b0295-8892-41f4-9c40-69bc5b816e00,MSHO00767,20,0,0
2025-07-10,STORE_001,6ef40df8-9221-4b4d-aa8d-e76606fe4829,MSME00944,18,2,1
2025-07-10,STORE_002,6ac0eed2-33b6-451a-9841-8f230d2fb78c,MSWO00139,17,1,0
2025-07-10,STORE_002,f748fbe5-bb08-4aff-895f-99875573f912,MSFO00958,28,2,1
2025-07-10,STORE_002,346ec6e0-5766-4fa5-9cf4-4308b5011835,MSME00687,16,2,0
2025-07-10,STORE_002,fc3b5de9-f127-45ee-8130-f304d6e4e7af,MSME00500,19,1,1
2025-07-10,STORE_002,30123727-cb83-4b23-bf64-c7ef06a1bb6a,MSWO00863,18,1,0
2025-07-10,STORE_002,d9220176-338c-484b-8fef-e721ef72634c,MSFO00074,21,1,2
2025-07-10,STORE_002,81f48ecf-fa31-431d-aff8-d83c83a4613a,MSME00602,19,0,1
2025-07-10,STORE_002,ec671cd7-c3b8-48ea-bc25-ba4f2996e3c2,MSHO00102,14,0,0
2025-07-10,STORE_002,d04c3445-7d1d-4b12-a310-88a1778519a2,MSFO00073,19,1,0
2025-07-10,STORE_002,29df3471-2dae-496f-aec7-83b175507993,MSBE00590,16,1,1
2025-07-10,STORE_002,22cf884a-dfbd-40b1-88a0-71f6979fc728,MSWO00406,14,0,2
2025-07-10,STORE_002,8dd9828c-63e4-4b4b-8710-88ef4fb2c9dc,MSFO00501,18,1,0
2025-07-10,STORE_002,31661316-a931-4828-a36c-01fd83146f9b,MSME00188,12,4,0
2025-07-10,STORE_002,331a25fd-cd97-43f1-ada8-d9364457ddca,MSME00798,18,1,0
2025-07-10,STORE_002,2e1e6b80-48c8-4626-8a3f-29b4449ccdd3,MSHO00272,25,1,0
2025-07-10,STORE_002,4f52501d-9afd-4f80-8a51-4f9a2b3a64df,MSWO00315,20,1,1
2025-07-10,STORE_002,47682a06-2f7d-4bce-b3e3-fc7823e4d64b,MSBE00469,17,1,0
2025-07-10,STORE_002,5acd018d-676d-4589-9fef-21b680f8da96,MSHO00198,26,2,1
2025-07-10,STORE_002,c312e7ce-b442-42e2-b297-47b05036d66b,MSFO00159,12,2,1
2025-07-10,STORE_002,d97541d7-4657-4a77-8f36-4b3502a28555,MSHO00624,26,1,3
2025-07-10,STORE_002,1cc08872-1309-48b7-b135-dba28accb09e,MSFO00866,10,0,1
2025-07-10,STORE_002,fac3e69c-414e-4b64-8171-948afc11cc32,MSFO00348,22,0,0
2025-07-10,STORE_002,c8ba3be5-0156-421f-b5d2-bb8b75b69c3a,MSWO00485,22,0,2
2025-07-10,STORE_002,010c035f-71e3-4aef-b3d5-9027cd4c9679,MSWO00769,20,2,0
2025-07-10,STORE_002,d0c524f3-2aed-4b36-9827-1f89943e4f07,MSBE00917,24,2,1
2025-07-10,STORE_002,3f417fd3-30e8-453b-bed7-7b418ccb3d77,MSBE00780,19,2,1
2025-07-10,STORE_002,f71ab341-0c6d-42b1-bf75-c17265adc83c,MSBE00731,21,1,2
2025-07-10,STORE_002,4a22c15c-7682-4219-8b76-410e82fe2ad8,MSBE00321,17,0,0
2025-07-10,STORE_002,4196b2ec-5931-490d-b5fe-8cbb040b7c91,MSHO00686,23,0,1
2025-07-10,STORE_002,9b9e6f45-e9eb-40cc-8509-6b8c16d06e08,MSHO00110,21,1,0
2025-07-10,STORE_002,0f64edf9-b9f8-4451-963b-1eb139ca167f,MSME00368,24,0,1
2025-07-10,STORE_002,645cf99d-2ec3-445c-90fc-1659a08159d2,MSBE00584,21,3,0
2025-07-10,STORE_002,beef35a2-6140-487d-b3bc-d61e4a468c6f,MSME00264,13,1,1
2025-07-10,STORE_002,a7654b20-94ed-4604-bd4c-4de55b758a0b,MSBE00117,17,2,1
2025-07-10,STORE_002,95b3af9b-8239-4d29-befe-01195d85d4fa,MSWO00677,26,1,2
2025-07-10,STORE_002,23a2695f-bdb4-4fc7-91a8-ef3df3a5057a,MSBE00819,22,0,0
2025-07-10,STORE_002,97a893f7-ff28-4fa1-af53-7b95e5184c1f,MSFO00574,19,0,1
2025-07-10,STORE_002,13c09e60-1885-4add-83c3-aad634032882,MSFO00313,17,1,0
2025-07-10,STORE_002,7099134a-91a0-4f12-b267-ff120edb72b7,MSWO00399,6,1,0
2025-07-10,STORE_002,8ae19dd1-305a-4bf4-99ff-1197799336c4,MSFO00002,18,3,3
2025-07-10,STORE_003,b594f636-b569-4906-95b1-429887b81fdb,MSME00576,18,1,0
2025-07-10,STORE_003,183d2438-ee4d-4893-9517-a61a25f71842,MSME00320,18,0,2
2025-07-10,STORE_003,7ba64ae8-63e6-4d30-9e5d-62fec3a08a00,MSBE00826,25,0,1
2025-07-10,STORE_003,6de777f6-4a01-4144-93d1-fb11bedeb0b2,MSFO00081,18,0,0
2025-07-10,STORE_003,c42132f7-4702-4a07-8b50-73a70ae0ac99,MSHO00926,23,1,0
2025-07-10,STORE_003,3ed27fdc-9f49-4a75-97cf-be5597c859eb,MSHO00729,21,1,2
2025-07-10,STORE_003,c89c021b-af2b-4cfc-89c5-6f9a13158cfc,MSBE00173,22,0,1
2025-07-10,STORE_003,a5c4a354-1b8e-44c7-acf6-43e7de97bda1,MSBE00510,32,2,1
2025-07-10,STORE_003,52716aa5-d7ef-4d49-a82f-f39841a17261,MSME00284,21,0,0
2025-07-10,STORE_003,e2176264-08c7-4c59-817f-7cea955f1fc8,MSWO00774,25,1,3
2025-07-10,STORE_003,1cc08872-1309-48b7-b135-dba28accb09e,MSFO00866,22,1,0
2025-07-10,STORE_003,551fe6fc-f3f3-4243-add6-72754c5b157c,MSME00573,20,0,0
2025-07-10,STORE_003,c12b4c6a-0d08-4df9-a85e-5bffa3bb9637,MSHO00796,20,1,0
2025-07-10,STORE_003,455fe0c1-8b8c-4974-aa5a-c7356b8f2971,MSHO00234,19,0,1
2025-07-10,STORE_003,8a1a1856-7d1f-4c90-a354-270946988af9,MSHO00165,15,1,0
2025-07-10,STORE_003,e624a51d-3a06-4445-992f-ea5aabcf1a73,MSHO00407,17,2,2
2025-07-10,STORE_003,31b0f297-a57c-4257-8d08-a89f62fdb6db,MSFO00479,23,0,1
2025-07-10,STORE_003,3afa0594-8493-4dcd-8f62-49f2377d821f,MSME00818,26,1,3
2025-07-10,STORE_003,f748fbe5-bb08-4aff-895f-99875573f912,MSFO00958,25,0,1
2025-07-10,STORE_003,135aee0e-3ca6-488c-8ba1-9e5d528a332d,MSBE00460,14,0,0
2025-07-10,STORE_003,84b76e43-8d66-40d5-9414-5eb10a3f77f8,MSFO00420,21,1,0
2025-07-10,STORE_003,c1fd024c-a6a3-493a-9f6b-c9ec2cab7703,MSFO00670,15,1,0
2025-07-10,STORE_003,60f5bfb4-b17b-47f3-9262-3e6ea16d5991,MSFO00088,18,0,0
2025-07-10,STORE_003,29df3471-2dae-496f-aec7-83b175507993,MSBE00590,20,1,0
2025-07-10,STORE_003,317af7ea-0a02-4cb9-804f-e2d6f06cdc36,MSBE00391,17,2,5
2025-07-10,STORE_003,62b5aebf-992c-4be9-b3f1-4a726fe2f93b,MSFO00631,20,2,1
2025-07-10,STORE_003,99a5151c-9026-4447-b249-5c9dc6591d05,MSHO00553,15,0,3
2025-07-10,STORE_003,07b24289-3385-432f-8348-e79dd0c5db36,MSFO00771,21,0,1
2025-07-10,STORE_003,8dd7a49f-92af-4ad5-b447-7bc3ccbaacba,MSBE00432,20,2,1
2025-07-10,STORE_003,8cb2ebf8-ae60-4a99-917c-a8d17f08dba5,MSBE00606,26,0,1
2025-07-10,STORE_003,072bd2bc-efd9-443e-8647-cdd2d1b65955,MSHO00973,24,2,0
2025-07-10,STORE_003,1a403315-0526-474b-accd-842266ed67a5,MSHO00010,20,1,0
2025-07-10,STORE_003,3e0df5ed-4637-4c04-9b3c-b94791680b96,MSHO00692,16,2,1
2025-07-10,STORE_003,40f0a470-fd69-47cc-b7c0-49b75349b6c9,MSME00082,15,0,4
2025-07-10,STORE_003,22f5936a-367c-4a1f-a985-3530152cee30,MSBE00164,19,2,2
2025-07-10,STORE_003,aa9d3993-12f9-41fa-9f60-1a8bf3202a04,MSWO00314,21,2,2
2025-07-10,STORE_003,c8ea7f87-44ca-4349-8d66-197e7501db00,MSHO00981,18,1,0
2025-07-10,STORE_003,82337ad7-3429-49b2-baa4-34d3aba55129,MSWO00462,15,3,0
2025-07-10,STORE_003,4c9b0d66-139a-47f1-a0e9-078fc5bf2a43,MSBE00710,23,3,0
2025-07-10,STORE_003,b5777b33-66ea-4cfb-a73d-0c0a0c18bfb6,MSME00869,21,1,0
2025-07-10,STORE_004,95b3af9b-8239-4d29-befe-01195d85d4fa,MSWO00677,23,1,1
2025-07-10,STORE_004,24ce89f7-d241-4ae4-b361-898d5699a9fe,MSBE00693,22,3,1
2025-07-10,STORE_004,4c76181a-09c6-4111-92c5-c65cec5e259e,MSBE00394,20,1,0
2025-07-10,STORE_004,fd730f8a-ebc9-46f5-85d7-5e366aefa234,MSFO00147,24,2,2
2025-07-10,STORE_004,f748fbe5-bb08-4aff-895f-99875573f912,MSFO00958,22,1,2
2025-07-10,STORE_004,7b686c6e-92a3-46ca-90fa-5bd4ab0d5e2d,MSBE00269,22,2,0
2025-07-10,STORE_004,59ecb7d6-c4db-4650-b87b-701e051ca646,MSHO00578,28,1,0
2025-07-10,STORE_004,317af7ea-0a02-4cb9-804f-e2d6f06cdc36,MSBE00391,17,1,0
2025-07-10,STORE_004,43487bcd-89a9-4323-b9b4-fbfed504d57f,MSWO00343,25,0,1
2025-07-10,STORE_004,e7406142-fa76-48b7-846a-b1724c6be8f9,MSME00583,17,1,0
2025-07-10,STORE_004,827ddb80-a837-4cd0-a401-325df4313858,MSME00327,16,0,1
2025-07-10,STORE_004,871e76af-2a8e-4bee-abf3-41d98671ee6d,MSME00362,14,1,0
2025-07-10,STORE_004,16dee86c-7662-4c3d-858c-f31995a0bf22,MSFO00294,18,0,0
2025-07-10,STORE_004,84b76e43-8d66-40d5-9414-5eb10a3f77f8,MSFO00420,18,1,1
2025-07-10,STORE_004,cf3bd579-0b92-46eb-8fea-61f7d4ece735,MSME00448,18,0,0
2025-07-10,STORE_004,34c9d9fd-754a-4092-89ff-0991f2cc6023,MSHO00194,17,0,1
2025-07-10,STORE_004,c12b4c6a-0d08-4df9-a85e-5bffa3bb9637,MSHO00796,25,1,2
2025-07-10,STORE_004,8f01d5b0-991c-444f-b777-77737563ec70,MSME00106,18,0,0
2025-07-10,STORE_004,672ffaad-f3e0-46c6-bfb5-0325e35b7600,MSFO00251,16,4,0
2025-07-10,STORE_004,10409993-f226-474c-ba19-b4519cd4739e,MSME00807,15,1,0
2025-07-10,STORE_004,6cf08a6d-51d6-495f-b366-8785a9512b69,MSWO00421,19,2,3
2025-07-10,STORE_004,d9220176-338c-484b-8fef-e721ef72634c,MSFO00074,27,2,2
2025-07-10,STORE_004,44f69dbd-5dda-416e-8df7-2439b06a4b2c,MSFO00530,15,1,1
2025-07-10,STORE_004,622b6f35-4931-495f-b5e4-fc03eed557a6,MSME00472,7,1,0
2025-07-10,STORE_004,1734113b-9882-47cf-bace-1f948de8760e,MSME00513,21,1,1
2025-07-10,STORE_004,359d1719-7cce-4dbd-9b3d-d91e1b2818a5,MSBE00007,21,1,0
2025-07-10,STORE_004,38d37710-a073-475f-a9a3-7bf1f3ad3d45,MSFO00080,20,0,2
2025-07-10,STORE_004,043ecad6-edc2-46b0-8b3e-3b4d99cfdf6d,MSME00881,30,0,1
2025-07-10,STORE_004,726a97fd-c120-4238-9e82-b950ea8e3ec8,MSBE00360,20,2,1
2025-07-10,STORE_004,4c9b0d66-139a-47f1-a0e9-078fc5bf2a43,MSBE00710,23,1,0
2025-07-10,STORE_004,92139bc7-d220-44ac-ab84-1f02132a0903,MSBE00258,19,2,2
2025-07-10,STORE_004,3fe7ba3a-996b-4a5e-9fab-3c1effeb0a33,MSFO00589,20,1,1
2025-07-10,STORE_004,eb668a17-e407-4106-bc9b-28fb7983d6a1,MSFO00451,28,1,1
2025-07-10,STORE_004,95815e91-f5f9-4234-881b-5bf4487ee4a9,MSBE00085,20,1,2
2025-07-10,STORE_004,858d9fb7-8140-45fb-8143-b11bc8745eff,MSBE00387,21,1,0
2025-07-10,STORE_004,d91449a1-4fee-4a85-97c1-43463aecf2c8,MSME00168,25,1,1
2025-07-10,STORE_004,1651f01d-728f-4389-9983-7f83d98d03fa,MSHO00682,20,0,0
2025-07-10,STORE_004,8f0c7948-8c2a-45ec-8de5-72e177f5f774,MSHO00567,25,1,0
2025-07-10,STORE_004,1179b8e1-ed58-4cfe-bdf3-b814a8327129,MSBE00802,15,1,1
2025-07-10,STORE_004,11e9af79-ef54-4df7-b3e7-822acf3d8f2a,MSME00888,14,0,0
2025-07-10,STORE_005,95815e91-f5f9-4234-881b-5bf4487ee4a9,MSBE00085,28,0,0
2025-07-10,STORE_005,f3b1655f-d654-4cf9-b377-5487f0d8d296,MSWO00820,25,2,0
2025-07-10,STORE_005,475af0aa-935a-4df2-880e-c972c6b979c2,MSHO00066,19,1,1
2025-07-10,STORE_005,2cd168da-3ba0-4f88-97a5-8ea135923660,MSME00345,20,2,2
2025-07-10,STORE_005,ed5644fc-aaaa-4b1e-9922-14ed799fb581,MSME00435,15,2,0
2025-07-10,STORE_005,61940ed2-6246-474e-ae4b-9776d662ec94,MSFO00185,29,1,4
2025-07-10,STORE_005,c8ba3be5-0156-421f-b5d2-bb8b75b69c3a,MSWO00485,22,2,1
2025-07-10,STORE_005,266f396b-05f3-4177-b334-a097e98e40bf,MSHO00871,17,0,1
2025-07-10,STORE_005,469f7e70-8db1-4d64-8b66-9592cc4d84fd,MSBE00612,13,2,2
2025-07-10,STORE_005,d9f5cad7-f3de-4617-938c-6965395809e7,MSWO00932,25,1,1
2025-07-10,STORE_005,5223118a-0d22-4790-aa9b-f4ffc0fe476b,MSME00740,15,2,1
2025-07-10,STORE_005,6de777f6-4a01-4144-93d1-fb11bedeb0b2,MSFO00081,19,1,0
2025-07-10,STORE_005,da33099a-8c1d-49af-83ad-464d7e8c040f,MSFO00592,26,0,1
2025-07-10,STORE_005,58c9401b-0a08-48bf-96ed-502bc787037b,MSWO00263,24,0,2
2025-07-10,STORE_005,7099134a-91a0-4f12-b267-ff120edb72b7,MSWO00399,15,3,1
2025-07-10,STORE_005,09f32d98-934e-42b2-ac22-7f2f61c8c4b0,MSHO00005,19,0,0
2025-07-10,STORE_005,a5c4a354-1b8e-44c7-acf6-43e7de97bda1,MSBE00510,22,1,2
2025-07-10,STORE_005,b5ab9cd5-4e6d-450d-b379-2410ded4bfe9,MSBE00625,24,1,1
2025-07-10,STORE_005,317af7ea-0a02-4cb9-804f-e2d6f06cdc36,MSBE00391,15,1,0
2025-07-10,STORE_005,6f995bf6-6b84-4691-b4e1-cab1c2d03d4e,MSHO00775,22,2,0
2025-07-10,STORE_005,43204165-4982-481d-bcf4-4e6734f9b624,MSWO00252,20,2,0
2025-07-10,STORE_005,8d08b522-66ff-47dd-a38c-71b2e4d94c20,MSBE00456,12,2,0
2025-07-10,STORE_005,9402eaaa-091e-41fe-9d4f-6bb2663c52ce,MSHO00750,18,2,3
2025-07-10,STORE_005,303a27aa-c9c2-4491-827b-bd5c84c2bf77,MSFO00614,21,0,0
2025-07-10,STORE_005,aa9d3993-12f9-41fa-9f60-1a8bf3202a04,MSWO00314,18,0,0
2025-07-10,STORE_005,94f13c94-1b8c-421c-a640-dbb5edbb431b,MSHO00730,18,1,3
2025-07-10,STORE_005,9052a040-d731-4e2a-835e-e71ef695c354,MSBE00645,31,0,2
2025-07-10,STORE_005,b8f44d01-f112-4b8f-a75c-c6b7e7c68108,MSFO00231,16,2,0
2025-07-10,STORE_005,48481b19-2704-4292-be46-b55094cb190b,MSFO00594,26,0,2
2025-07-10,STORE_005,1eb6f312-004c-44b7-b0c3-b720968242ee,MSFO00654,19,0,1
2025-07-10,STORE_005,098e6964-dde6-405d-86c8-3d33a995178d,MSME00473,19,1,3
2025-07-10,STORE_005,ed21fcad-87c2-4ecd-85d1-47bc359fa108,MSHO00232,20,0,3
2025-07-10,STORE_005,6bff7dea-142d-49c0-9b91-45081acf22c7,MSFO00275,21,0,0
2025-07-10,STORE_005,fc4413f3-ccb6-48e3-8f23-65e7b375ca67,MSWO00290,24,2,2
2025-07-10,STORE_005,d996b68f-a192-4fa0-8ba6-cf27f285222b,MSWO00199,17,1,0
2025-07-10,STORE_005,5d2c3050-479f-418f-b7fd-6832284a08ac,MSME00203,16,1,1
2025-07-10,STORE_005,549ca55b-6ba9-476f-8b37-edeee764a841,MSWO00011,19,0,0
2025-07-10,STORE_005,cb207ffc-69e9-4cf5-9dc1-828085030579,MSWO00739,29,0,2
2025-07-10,STORE_005,b0c7e617-e8c3-4613-bd19-a427163f9c11,MSWO00301,22,0,2
2025-07-10,STORE_005,5e7d28ee-2d52-49c9-b6e2-4120d8922d19,MSFO00822,19,0,1
2025-07-10,STORE_006,09f32d98-934e-42b2-ac22-7f2f61c8c4b0,MSHO00005,19,0,2
2025-07-10,STORE_006,a97b2374-ffdf-4559-af31-900e6328089c,MSBE00993,30,1,1
2025-07-10,STORE_006,a9c6ddbd-9c68-4840-bb5b-ec88196b92d9,MSWO00778,23,1,1
2025-07-10,STORE_006,331a25fd-cd97-43f1-ada8-d9364457ddca,MSME00798,16,0,0
2025-07-10,STORE_006,42fc69c0-a7d4-4550-9cf4-399d818d0bae,MSHO00016,25,0,1
2025-07-10,STORE_006,e26a96bc-c1f6-4d85-a59f-ad2930626529,MSBE00233,19,0,0
2025-07-10,STORE_006,73b43c23-ae82-4069-a6fc-2fced0114fe6,MSWO00637,24,0,1
2025-07-10,STORE_006,931dec54-8abf-4e65-b21c-076a2f76a472,MSME00823,22,1,1
2025-07-10,STORE_006,359d1719-7cce-4dbd-9b3d-d91e1b2818a5,MSBE00007,20,0,0
2025-07-10,STORE_006,17d74cc8-d4ea-4d8a-acbc-371b521052eb,MSME00350,24,0,3
2025-07-10,STORE_006,5223118a-0d22-4790-aa9b-f4ffc0fe476b,MSME00740,19,0,2
2025-07-10,STORE_006,f4d52145-52c3-416c-9848-417c006b4a90,MSBE00282,34,0,1
2025-07-10,STORE_006,011dcf6a-7b86-4d0c-91b7-29ad6b756e3c,MSWO00786,11,0,0
2025-07-10,STORE_006,4f52501d-9afd-4f80-8a51-4f9a2b3a64df,MSWO00315,19,3,0
2025-07-10,STORE_006,f04788d4-c097-4105-a203-8f2558d4a053,MSWO00817,18,1,0
2025-07-10,STORE_006,9c3273f1-1234-451a-a921-2a89fcc4e470,MSFO00471,21,0,0
2025-07-10,STORE_006,fdfab479-7025-490a-b1f9-dc730293e786,MSWO00855,17,0,2
2025-07-10,STORE_006,a6628496-593c-4b74-8793-9a237258ed29,MSME00026,21,0,1
2025-07-10,STORE_006,5712569e-cf50-433d-a410-b683aa78d525,MSHO00464,26,1,1
2025-07-10,STORE_006,d97541d7-4657-4a77-8f36-4b3502a28555,MSHO00624,21,0,2
2025-07-10,STORE_006,f4ffba8e-a746-45f6-9865-7de80447f3a1,MSFO00045,18,3,0
2025-07-10,STORE_006,775087ca-2759-44d3-9c27-a70a66a8afd9,MSBE00639,17,0,1
2025-07-10,STORE_006,b7633a61-61b4-4775-adbd-dee4550db46d,MSFO00537,13,1,0
2025-07-10,STORE_006,8b13c4cf-140a-42a1-bd0c-155e5c7d9da0,MSFO00532,23,1,3
